primary_transaction_id,timestamp,ticket_id,event_id,buyer_id,face_value_price,is_bulk_bot_suspected
PTX100303,2025-12-14 11:59:44.836745,T-41105850e0,E2121,U100017,11.97,0
PTX100304,2026-05-16 00:38:23.557295,T-1bca248fe8,E2033,U100569,76.11,0
PTX100305,2026-03-05 13:49:27.213231,T-8a9e54eb9d,E2000,U100155,380.47,0
PTX100306,2026-04-02 08:33:31.956990,T-c70b4f0fcf,E2021,U100223,347.54,0
PTX100307,2025-10-31 21:45:07.093592,T-01c6b23c77,E2122,U100072,129.8,0
PTX100308,2025-11-02 05:35:12.370037,T-acdd785b1c,E2031,U100002,27.14,0
PTX100309,2025-12-04 09:53:39.389661,T-090d3717e7,E2122,U100251,129.8,0
PTX100310,2025-12-18 04:14:31.694391,T-8c6966d949,E2070,U100428,34.74,0
PTX100311,2026-01-18 08:53:00.023042,T-6be5e8c7ca,E2034,U100024,108.96,0
PTX100312,2026-03-10 12:54:54.684912,T-b79baafeb1,E2124,U100557,33.35,0
PTX100313,2026-05-08 14:42:50.197924,T-245354cfb3,E2126,U100398,192.76,0
PTX100314,2026-02-23 23:00:11.392685,T-2aebb3bdfc,E2125,U100554,138.51,0
PTX100315,2026-04-11 08:22:55.604202,T-11a7a9e853,E2005,U100240,349.59,0
PTX100316,2025-12-15 00:04:14.480534,T-f9c730e3ad,E2064,U100086,186.6,0
PTX100317,2025-12-04 12:45:51.277769,T-c648c079c5,E2035,U100318,142.11,0
PTX100318,2025-10-19 05:04:00.089640,T-91939af52b,E2014,U100487,289.23,0
PTX100319,2026-03-04 04:24:50.950397,T-606acdea66,E2103,U100492,193.22,0
PTX100320,2026-01-12 19:31:34.674478,T-c88ef45fb0,E2122,U100519,129.8,0
PTX100321,2026-04-06 07:45:18.035495,T-803e321978,E2026,U100183,247.8,0
PTX100322,2026-01-25 10:31:50.918511,T-b447fc6a7e,E2058,U100396,30.07,0
PTX100323,2025-11-24 20:00:52.191336,T-5621baad47,E2129,U100520,302.62,0
PTX100324,2026-02-19 20:34:49.419869,T-341aef9795,E2009,U100125,36.42,0
PTX100325,2026-03-26 10:10:00.504648,T-31fad9ca30,E2112,U100497,10.3,0
PTX100326,2026-04-22 16:39:26.040608,T-fd085e58f1,E2097,U100319,19.68,0
PTX100327,2026-03-19 22:41:15.776613,T-f0e7231482,E2105,U100022,64.45,0
PTX100328,2026-04-09 11:45:50.343371,T-9aa1a5f264,E2067,U100206,31.16,0
PTX100329,2026-07-04 07:04:01.768510,T-a888da81a5,E2119,U100056,16.24,0
PTX100330,2025-12-17 09:42:11.874700,T-844396f4b5,E2122,U100115,129.8,0
PTX100331,2026-01-29 16:04:29.815574,T-ebfbf555ab,E2031,U100529,27.14,0
PTX100332,2026-01-17 08:00:32.802646,T-195d8f9f34,E2130,U100525,17.52,0
PTX100333,2025-10-18 05:24:08.711547,T-7c428b5a47,E2050,U100575,14.34,0
PTX100334,2026-02-06 06:43:18.636291,T-549297acaf,E2016,U100042,249.66,0
PTX100335,2025-12-28 04:48:44.317582,T-9acc68f6a0,E2019,U100568,31.31,0
PTX100336,2026-01-23 04:01:02.771287,T-02947a3126,E2050,U100190,14.34,0
PTX100337,2026-03-23 22:39:35.896168,T-c5bdf3da59,E2148,U100165,31.22,0
PTX100338,2026-06-21 23:56:01.268128,T-d172638d8d,E2063,U100299,13.45,0
PTX100339,2026-01-19 08:39:36.298033,T-4a8543d743,E2010,U100086,295.6,0
PTX100340,2026-04-10 13:01:20.365581,T-0aac86f97f,E2148,U100313,31.22,0
PTX100341,2026-01-26 02:57:26.049377,T-08bc201a7c,E2093,U100122,352.24,0
PTX100342,2026-02-15 11:07:07.779699,T-39c3dcc853,E2103,U100296,193.22,0
PTX100343,2025-11-20 23:57:12.766544,T-4ea49ed7e9,E2089,U100265,230.82,0
PTX100344,2026-04-27 18:39:23.812067,T-885e2db999,E2001,U100223,63.33,0
PTX100345,2025-11-23 23:49:26.858551,T-f9793a5cfb,E2020,U100280,173.92,0
PTX100346,2025-11-16 20:26:24.955569,T-8b3f1158bf,E2132,U100587,115.37,0
PTX100347,2026-06-10 17:05:46.473708,T-bef4230a8c,E2126,U100194,192.76,1
PTX100348,2026-05-06 13:38:08.437668,T-77b62a1f64,E2100,U100058,123.4,0
PTX100349,2025-10-16 14:22:26.086350,T-5272117474,E2019,U100109,31.31,0
PTX100350,2026-04-12 07:44:58.799240,T-871e6c18ed,E2141,U100511,96.8,0
PTX100351,2025-11-25 22:46:26.155415,T-b5985bd177,E2085,U100111,266.86,0
PTX100352,2025-11-10 07:25:47.026999,T-b493cf2ce1,E2061,U100097,108.5,0
PTX100353,2026-01-28 16:51:41.813755,T-6164e85c6e,E2149,U100104,175.26,0
PTX100354,2026-05-06 13:49:10.458860,T-a9981bd5b4,E2063,U100339,13.45,0
PTX100355,2026-02-22 11:48:56.218054,T-2d5479ce9c,E2121,U100272,11.97,0
PTX100356,2026-04-22 15:34:56.397589,T-6b41894daf,E2134,U100133,241.3,0
PTX100357,2026-04-07 00:57:08.484061,T-b58717a6f8,E2063,U100541,13.45,0
PTX100358,2025-10-23 07:13:40.050144,T-505c317fe8,E2065,U100391,275.0,0
PTX100359,2026-05-01 15:31:13.784324,T-a04156c108,E2097,U100543,19.68,0
PTX100360,2026-01-02 22:52:02.880570,T-67e1f4bb7f,E2115,U100384,254.46,0
PTX100361,2026-03-21 05:14:49.820830,T-074bdb3ae1,E2009,U100236,36.42,0
PTX100362,2026-03-31 07:19:30.128760,T-8032432431,E2079,U100227,392.54,0
PTX100363,2026-02-08 08:11:09.186657,T-731180bf86,E2077,U100452,170.13,0
PTX100364,2026-03-12 00:44:33.280434,T-db7a492438,E2112,U100288,10.3,0
PTX100365,2026-01-31 00:52:36.371237,T-188edabef4,E2051,U100159,240.35,0
PTX100366,2026-04-15 01:04:55.246097,T-bf48af1f12,E2066,U100569,17.22,0
PTX100367,2025-09-30 05:17:24.067769,T-2d69df2cea,E2073,U100269,395.8,0
PTX100368,2026-01-11 11:52:58.138795,T-5b56924eda,E2027,U100176,196.63,0
PTX100369,2026-03-17 18:25:24.716563,T-a91f1e51e9,E2063,U100480,13.45,0
PTX100370,2026-02-01 04:43:09.204349,T-d5bc52884b,E2112,U100097,10.3,0
PTX100371,2026-02-16 09:05:27.073688,T-6497a04bbb,E2020,U100473,173.92,0
PTX100372,2026-02-06 06:02:46.056927,T-a5c76d9ba0,E2122,U100546,129.8,0
PTX100373,2026-04-20 14:26:20.199642,T-351aff255e,E2060,U100388,19.83,0
PTX100374,2025-12-14 16:37:28.045604,T-962619cfec,E2014,U100018,289.23,0
PTX100375,2025-12-22 14:18:23.927249,T-329fddad3b,E2065,U100344,275.0,0
PTX100376,2026-04-05 16:18:16.254310,T-12b7f3cee8,E2025,U100222,384.01,0
PTX100377,2026-02-12 14:39:20.972614,T-8cdfecfc14,E2016,U100186,249.66,0
PTX100378,2026-04-09 09:30:09.600822,T-423a0dfaa9,E2044,U100324,96.95,0
PTX100379,2026-06-17 11:38:06.786365,T-4c8c974831,E2100,U100107,123.4,0
PTX100380,2025-12-28 03:53:51.341171,T-3961ca5105,E2086,U100501,90.84,0
PTX100381,2025-11-10 21:36:37.751025,T-f333356c78,E2030,U100194,21.8,0
PTX100382,2025-10-22 21:17:25.432956,T-d1f0b3d3a0,E2050,U100412,14.34,0
PTX100383,2026-04-10 17:18:25.686757,T-a77200ff78,E2088,U100395,29.93,0
PTX100384,2026-03-03 06:48:53.385972,T-30d11d04bf,E2047,U100544,131.5,0
PTX100385,2026-01-30 12:44:27.649324,T-e031253e98,E2007,U100436,14.54,0
PTX100386,2025-12-06 03:29:17.163139,T-1cd441d4e1,E2047,U100193,131.5,0
PTX100387,2026-01-18 08:20:48.551771,T-8bdea93a8d,E2091,U100300,148.0,0
PTX100388,2025-11-10 12:30:02.600090,T-91d621c813,E2130,U100354,17.52,0
PTX100389,2025-09-19 11:46:34.694984,T-aecc8d6c49,E2078,U100290,223.13,0
PTX100390,2025-12-14 07:43:45.975462,T-8b87f9ba81,E2089,U100532,230.82,0
PTX100391,2026-02-16 23:44:19.316691,T-026ff04ca2,E2091,U100092,148.0,0
PTX100392,2025-12-06 19:51:41.053577,T-127fe15fcb,E2084,U100479,9.66,0
PTX100393,2026-02-23 15:28:39.462683,T-b2c606b57b,E2117,U100376,140.34,0
PTX100394,2026-04-24 04:07:23.869460,T-635b594249,E2021,U100306,347.54,0
PTX100395,2026-01-03 00:31:40.896253,T-e6e8a651b5,E2011,U100513,238.84,0
PTX100396,2026-01-10 16:06:00.490178,T-bd9ffb4f39,E2095,U100234,155.03,0
PTX100397,2026-03-23 23:58:52.869253,T-81917a78a9,E2007,U100230,14.54,0
PTX100398,2026-04-19 05:39:28.971198,T-de80ba2269,E2008,U100019,10.99,0
PTX100399,2026-02-26 16:15:08.758993,T-0d45802e58,E2011,U100249,238.84,0
PTX100400,2025-12-03 04:44:09.137024,T-2bc6958aee,E2049,U100263,14.69,0
PTX100401,2026-03-24 09:05:02.780599,T-db449a0b02,E2008,U100004,10.99,0
PTX100402,2026-05-21 03:21:48.485983,T-8f454b7c95,E2101,U100271,12.28,0
PTX100403,2025-12-02 06:40:08.912342,T-114caa770f,E2095,U100168,155.03,0
PTX100404,2026-04-24 10:14:11.168241,T-1776dbe3f1,E2024,U100383,48.89,0
PTX100405,2026-03-01 03:23:28.646538,T-30c21a5a96,E2148,U100243,31.22,0
PTX100406,2025-10-14 02:02:32.295139,T-eaadbaffef,E2132,U100577,115.37,0
PTX100407,2025-11-11 10:48:22.226760,T-b4b0d31cdc,E2037,U100177,200.88,0
PTX100408,2025-11-18 08:38:39.361842,T-e6a42fb00f,E2051,U100367,240.35,0
PTX100409,2026-03-20 10:52:39.826755,T-61e1c373b2,E2101,U100539,12.28,0
PTX100410,2025-11-09 13:34:10.788325,T-0e5cf1098b,E2132,U100419,115.37,0
PTX100411,2026-05-17 19:26:00.045709,T-83ffd5ea58,E2145,U100484,154.98,0
PTX100412,2026-03-10 14:43:09.169556,T-23512b2860,E2025,U100042,384.01,0
PTX100413,2025-11-17 10:24:12.909353,T-013d9828e5,E2061,U100434,108.5,0
PTX100414,2026-03-28 13:38:46.145970,T-91418c74cd,E2135,U100168,120.49,0
PTX100415,2026-01-11 06:03:16.499611,T-5ff1c80fa3,E2014,U100530,289.23,0
PTX100416,2026-01-30 07:34:30.976595,T-f92b4b6956,E2102,U100123,70.56,0
PTX100417,2026-04-20 17:42:34.879208,T-b5fce8149c,E2013,U100369,39.11,0
PTX100418,2026-05-08 11:26:57.590938,T-69f2b64b9b,E2034,U100114,108.96,0
PTX100419,2025-10-11 06:23:21.106507,T-b58caa8f37,E2111,U100122,31.94,0
PTX100420,2026-04-13 23:59:29.679360,T-4344eaa3be,E2009,U100270,36.42,0
PTX100421,2026-03-11 10:11:48.621097,T-c60fd8e52a,E2012,U100112,111.2,0
PTX100422,2026-01-26 01:01:39.825615,T-f54dd9bd35,E2028,U100585,262.78,0
PTX100423,2026-03-05 03:35:29.567047,T-47eb0d822b,E2046,U100009,79.47,0
PTX100424,2026-01-04 19:18:33.508202,T-fbeb77c220,E2123,U100131,178.82,0
PTX100425,2026-02-26 06:59:38.984259,T-4855fcf49b,E2133,U100106,236.52,0
PTX100426,2025-12-29 13:57:07.117786,T-d08aedf4e4,E2111,U100585,31.94,0
PTX100427,2026-05-26 12:12:39.654160,T-953c0f9622,E2059,U100464,35.78,0
PTX100428,2025-12-27 09:49:47.998975,T-1838c21a8c,E2072,U100231,8.76,0
PTX100429,2025-10-31 11:06:26.742890,T-8d5ccf862a,E2093,U100393,352.24,0
PTX100430,2026-01-20 07:24:49.629777,T-5e8995c2d3,E2020,U100286,173.92,0
PTX100431,2026-03-31 03:14:18.301637,T-43c8e6906e,E2063,U100158,13.45,0
PTX100432,2026-03-11 03:08:53.293756,T-4bff0876e9,E2146,U100118,125.6,0
PTX100433,2026-02-14 11:52:02.442361,T-f4f176238a,E2042,U100090,170.65,0
PTX100434,2026-05-23 01:29:55.798474,T-b9e5b8d4b8,E2002,U100507,133.18,0
PTX100435,2025-12-01 04:00:09.016852,T-ad2c4aab50,E2084,U100279,9.66,0
PTX100436,2025-10-05 17:11:47.298452,T-1f5a1c5f88,E2086,U100575,90.84,0
PTX100437,2026-03-25 05:05:07.215083,T-34f90d39c8,E2076,U100490,25.54,0
PTX100438,2025-12-07 14:26:22.499049,T-eafc03d029,E2047,U100254,131.5,0
PTX100439,2026-01-24 21:03:49.343617,T-1dcd5c737a,E2004,U100454,236.73,0
PTX100440,2025-09-29 04:19:01.966698,T-0414707897,E2019,U100484,31.31,0
PTX100441,2026-02-13 13:53:35.727839,T-403aa2be6b,E2131,U100026,55.27,0
PTX100442,2026-02-21 08:39:42.913122,T-bd75f96d4f,E2134,U100174,241.3,1
PTX100443,2026-04-02 02:36:12.579255,T-91e4f98b1f,E2146,U100213,125.6,0
PTX100444,2026-02-14 21:30:19.621966,T-af1780a658,E2006,U100538,30.52,0
PTX100445,2026-01-21 00:37:11.440611,T-e4b473f5a8,E2149,U100130,175.26,0
PTX100446,2026-04-23 11:18:39.877165,T-14c9dcb1dc,E2029,U100051,24.69,0
PTX100447,2025-12-22 01:23:25.375373,T-5c098bc08f,E2114,U100354,349.89,0
PTX100448,2025-12-15 12:08:44.569739,T-7b268b26d9,E2031,U100267,27.14,0
PTX100449,2026-04-26 16:18:00.293501,T-0b76bf1288,E2044,U100413,96.95,0
PTX100450,2026-03-06 19:35:10.113778,T-4f41664fed,E2028,U100598,262.78,1
PTX100451,2025-11-15 08:53:29.933136,T-440665f79e,E2030,U100076,21.8,0
PTX100452,2025-12-24 06:39:20.975873,T-f14cd71801,E2115,U100564,254.46,0
PTX100453,2026-03-02 23:19:19.281603,T-446754f38b,E2131,U100479,55.27,0
PTX100454,2025-12-24 23:26:25.372148,T-04d16467d5,E2042,U100002,170.65,0
PTX100455,2025-11-18 05:01:51.627595,T-5c741569d7,E2122,U100472,129.8,0
PTX100456,2026-04-11 18:42:01.250730,T-0a3ac2e1ad,E2088,U100494,29.93,0
PTX100457,2026-04-12 06:32:26.721381,T-41d60e7a6c,E2102,U100036,70.56,0
PTX100458,2025-10-13 20:15:02.391014,T-7ef23f40ae,E2048,U100036,187.11,0
PTX100459,2026-05-03 16:47:48.302754,T-5e7c4e1fb5,E2034,U100552,108.96,0
PTX100460,2025-11-14 15:55:05.487943,T-cb235014d8,E2048,U100041,187.11,0
PTX100461,2026-06-12 15:33:08.840000,T-a664caf3f8,E2101,U100043,12.28,0
PTX100462,2026-04-07 09:45:09.849856,T-487a59605e,E2119,U100307,16.24,0
PTX100463,2026-03-24 19:30:26.852866,T-931c2cbabd,E2002,U100075,133.18,0
PTX100464,2026-03-15 09:44:32.678843,T-3242212c9b,E2080,U100438,24.02,0
PTX100465,2026-02-11 14:20:28.198243,T-0bfdf803e1,E2068,U100526,10.12,0
PTX100466,2026-03-25 09:16:43.379191,T-d4221fe87d,E2083,U100110,34.58,0
PTX100467,2025-11-01 08:11:14.535538,T-24adfa3b23,E2087,U100032,29.29,0
PTX100468,2026-04-11 04:50:35.671176,T-caacdf407a,E2128,U100571,175.71,0
PTX100469,2026-03-24 18:32:28.239627,T-710954822a,E2094,U100445,18.46,0
PTX100470,2025-09-13 18:32:13.340150,T-779f0cc0fe,E2139,U100396,149.96,0
PTX100471,2025-12-03 14:26:33.742970,T-53ed9ad7ab,E2089,U100071,230.82,0
PTX100472,2025-11-19 18:50:11.646515,T-156a7c69c2,E2065,U100088,275.0,0
PTX100473,2026-01-31 19:27:46.556683,T-dc8ee74fdb,E2131,U100072,55.27,0
PTX100474,2026-04-20 19:19:33.591663,T-de01f8c84f,E2141,U100354,96.8,0
PTX100475,2026-02-18 15:14:44.812734,T-617914a04d,E2109,U100117,180.77,0
PTX100476,2025-11-26 01:38:10.811803,T-64de03a6a9,E2143,U100313,11.96,0
PTX100477,2026-01-05 06:42:40.145101,T-b2270f0ec0,E2032,U100283,36.74,0
PTX100478,2026-06-20 17:51:44.317258,T-d760545b3c,E2075,U100182,272.63,0
PTX100479,2026-04-03 02:48:58.916307,T-516e5a0424,E2022,U100349,64.25,0
PTX100480,2026-03-28 17:37:09.848096,T-2573363d6a,E2039,U100311,272.37,0
PTX100481,2026-04-17 00:03:59.555032,T-de8d10ae44,E2082,U100264,67.08,0
PTX100482,2025-11-06 23:41:19.317047,T-513272f75a,E2050,U100095,14.34,0
PTX100483,2026-02-16 15:41:37.459647,T-24ebe1fcae,E2116,U100448,8.35,0
PTX100484,2025-12-28 01:46:01.611706,T-7d1486c030,E2115,U100281,254.46,0
PTX100485,2026-02-28 18:17:49.301505,T-b2d45f6b3a,E2071,U100225,10.85,0
PTX100486,2025-12-31 13:17:45.577602,T-2235da27fb,E2073,U100223,395.8,0
PTX100487,2026-05-24 00:17:22.089250,T-9f28cd0ffb,E2033,U100091,76.11,0
PTX100488,2026-01-01 11:56:58.060769,T-b3a889a829,E2143,U100321,11.96,1
PTX100489,2026-05-09 12:40:02.829880,T-c57c1734d7,E2101,U100306,12.28,0
PTX100490,2026-01-28 06:08:11.435228,T-ca855da3df,E2077,U100368,170.13,0
PTX100491,2026-05-04 13:55:56.241555,T-3b56a8c8a2,E2038,U100228,110.29,0
PTX100492,2026-04-23 01:05:42.566747,T-570ebfbb67,E2021,U100142,347.54,0
PTX100493,2025-10-27 15:40:51.044734,T-fa28b745e9,E2120,U100541,203.01,0
PTX100494,2025-10-26 23:07:29.532906,T-cae8c8ab03,E2111,U100345,31.94,0
PTX100495,2026-05-07 21:01:27.777548,T-461ec3bdb2,E2057,U100142,21.71,0
PTX100496,2026-03-07 23:31:49.472578,T-764eb11d0e,E2068,U100025,10.12,0
PTX100497,2026-06-01 18:30:06.668990,T-81adaa1391,E2101,U100547,12.28,0
PTX100498,2026-03-09 00:33:45.135046,T-86bed36fed,E2102,U100229,70.56,0
PTX100499,2025-12-06 05:30:32.282754,T-b21e445ebb,E2110,U100013,178.61,0
PTX100500,2025-11-27 17:54:06.969793,T-b42b290d64,E2090,U100392,390.19,0
PTX100501,2025-12-31 08:28:41.198910,T-b5b571e99f,E2035,U100201,142.11,0
PTX100502,2026-01-05 20:02:17.639563,T-2d6ce81d19,E2046,U100027,79.47,0
PTX100503,2025-12-22 06:22:01.412692,T-5814948226,E2098,U100249,12.8,0
PTX100504,2026-06-13 16:20:47.144290,T-b9a37a11db,E2099,U100105,392.02,0
PTX100505,2025-10-20 22:22:47.112070,T-4bc4e78998,E2054,U100395,235.15,0
PTX100506,2025-12-29 22:08:23.504735,T-068b09b6e5,E2014,U100543,289.23,0
PTX100507,2026-01-28 10:37:36.664210,T-433483106b,E2011,U100025,238.84,0
PTX100508,2025-12-23 20:20:34.082134,T-80598ebfee,E2055,U100322,177.24,0
PTX100509,2026-05-17 04:11:49.397585,T-1bf7f1b657,E2063,U100582,13.45,0
PTX100510,2026-01-23 17:46:18.883148,T-58096bff87,E2130,U100474,17.52,0
PTX100511,2025-11-11 16:51:25.458971,T-7eb38e785c,E2092,U100168,121.83,0
PTX100512,2026-01-23 21:31:48.189226,T-77c264c3a8,E2114,U100173,349.89,0
PTX100513,2025-10-25 22:31:30.796700,T-6eae294318,E2130,U100510,17.52,0
PTX100514,2026-04-05 19:33:55.460786,T-9a45989e3b,E2000,U100163,380.47,0
PTX100515,2026-03-04 18:03:23.729749,T-bc3aff650a,E2003,U100296,352.25,0
PTX100516,2026-05-10 12:18:38.754044,T-45a8f48ca2,E2066,U100012,17.22,0
PTX100517,2026-02-28 12:12:43.989550,T-06e3911911,E2118,U100276,91.21,0
PTX100518,2026-06-20 15:33:22.910842,T-04f98924c0,E2119,U100247,16.24,0
PTX100519,2026-02-13 05:23:14.149566,T-18bcc3dce8,E2018,U100193,316.28,0
PTX100520,2026-05-04 00:49:43.993285,T-8ea10f7274,E2128,U100526,175.71,0
PTX100521,2026-03-25 11:53:51.076374,T-782eeefa54,E2034,U100180,108.96,0
PTX100522,2026-01-13 20:09:02.155880,T-caeb4dc24e,E2092,U100458,121.83,0
PTX100523,2026-01-14 10:49:20.235713,T-3da35536aa,E2081,U100248,80.64,0
PTX100524,2025-11-16 18:36:55.226731,T-38d3470bb6,E2061,U100440,108.5,0
PTX100525,2026-05-02 07:29:27.281150,T-4d0ff33d68,E2145,U100409,154.98,0
PTX100526,2026-05-08 01:55:25.642909,T-9c13ef0fab,E2101,U100462,12.28,0
PTX100527,2026-03-19 16:16:54.674850,T-d0aec818ba,E2128,U100289,175.71,0
PTX100528,2026-03-03 14:56:51.068315,T-da7a0a964b,E2003,U100400,352.25,0
PTX100529,2026-02-03 16:33:03.926133,T-3a72060e61,E2015,U100220,27.54,0
PTX100530,2026-03-04 00:12:43.865588,T-1cabd4dc56,E2062,U100593,319.71,0
PTX100531,2025-09-16 01:02:39.457382,T-86976fccd8,E2078,U100165,223.13,0
PTX100532,2026-03-21 13:07:18.638438,T-ab7931fe47,E2018,U100435,316.28,0
PTX100533,2026-06-12 16:42:21.332820,T-2335f45e86,E2071,U100410,10.85,0
PTX100534,2025-12-16 21:22:02.355044,T-e4de40b9d0,E2051,U100150,240.35,0
PTX100535,2026-02-21 12:37:34.911045,T-9bdc16b3ff,E2077,U100434,170.13,0
PTX100536,2026-06-02 13:38:51.293229,T-ecb098b05c,E2097,U100594,19.68,0
PTX100537,2026-03-14 15:45:41.108916,T-ed3e63cdb8,E2131,U100488,55.27,0
PTX100538,2026-04-14 14:51:09.632565,T-2338c3c577,E2147,U100453,36.81,0
PTX100539,2026-02-12 02:28:49.048269,T-c799fa4def,E2138,U100345,11.43,0
PTX100540,2026-03-06 07:44:38.240102,T-7787478b58,E2123,U100098,178.82,0
PTX100541,2026-04-02 06:09:50.275455,T-4cb68f060e,E2126,U100115,192.76,0
PTX100542,2026-04-29 18:48:35.503529,T-0a31c2697f,E2125,U100294,138.51,0
PTX100543,2026-03-22 13:17:07.991916,T-be6cc05be5,E2099,U100474,392.02,0
PTX100544,2026-03-15 07:10:46.466706,T-9b2c1a0d99,E2101,U100403,12.28,0
PTX100545,2026-04-25 05:05:13.792631,T-7cf86f4814,E2063,U100547,13.45,0
PTX100546,2025-12-28 22:22:41.191103,T-e740633a1c,E2127,U100142,291.21,0
PTX100547,2026-04-02 02:03:35.163880,T-dc64319328,E2005,U100122,349.59,0
PTX100548,2026-01-30 20:11:59.048056,T-acf28fc69b,E2130,U100261,17.52,0
PTX100549,2026-02-21 04:17:07.825514,T-feb73afaea,E2001,U100239,63.33,0
PTX100550,2026-02-16 16:18:46.499703,T-3e03876f9a,E2096,U100591,350.86,0
PTX100551,2025-09-22 11:27:42.041499,T-ff6a936302,E2111,U100193,31.94,0
PTX100552,2026-03-16 19:13:30.980108,T-0d06913c21,E2107,U100064,289.44,0
PTX100553,2025-12-31 01:58:30.696790,T-98f78c56d8,E2064,U100182,186.6,0
PTX100554,2026-01-29 19:22:03.283243,T-64d902373b,E2121,U100194,11.97,0
PTX100555,2026-04-20 17:53:00.526699,T-8f68eb7c18,E2071,U100330,10.85,0
PTX100556,2025-11-17 00:34:00.666061,T-c481031e86,E2042,U100129,170.65,0
PTX100557,2026-03-07 05:02:05.121410,T-d5f302d114,E2138,U100539,11.43,0
PTX100558,2026-03-19 21:25:50.806770,T-5e640070d1,E2041,U100509,268.89,0
PTX100559,2026-05-05 13:40:06.320178,T-5befce4355,E2026,U100159,247.8,0
PTX100560,2025-12-31 08:38:00.005969,T-878fc870c5,E2093,U100196,352.24,0
PTX100561,2026-03-12 00:19:18.603839,T-442f5517b9,E2144,U100032,199.23,0
PTX100562,2026-04-12 00:27:23.765602,T-f85d3206c0,E2025,U100106,384.01,0
PTX100563,2026-02-26 22:27:15.359045,T-abd2660e49,E2018,U100001,316.28,0
PTX100564,2026-03-11 10:43:51.331193,T-b969a984ee,E2052,U100164,261.8,0
PTX100565,2026-03-11 14:40:11.404677,T-6352b666bf,E2028,U100129,262.78,0
PTX100566,2025-10-16 17:22:16.866471,T-3d271c698a,E2030,U100506,21.8,0
PTX100567,2026-03-17 15:59:06.309412,T-ed7f668e14,E2102,U100075,70.56,0
PTX100568,2026-01-09 09:18:10.180257,T-b9ed72a27c,E2061,U100529,108.5,0
PTX100569,2026-04-05 02:00:46.231848,T-517cc11576,E2067,U100094,31.16,0
PTX100570,2026-01-12 06:39:19.044120,T-14d35cb1ee,E2061,U100273,108.5,0
PTX100571,2025-11-04 23:37:06.617828,T-82bfbf3ba1,E2015,U100245,27.54,0
PTX100572,2026-02-13 02:21:25.358996,T-e48e4a4b69,E2058,U100525,30.07,0
PTX100573,2026-06-21 13:52:43.140368,T-16dcb1e6b2,E2067,U100184,31.16,0
PTX100574,2026-04-10 07:17:09.709955,T-c8c94127f3,E2005,U100396,349.59,0
PTX100575,2026-01-12 22:27:07.606307,T-311edd55e0,E2061,U100080,108.5,0
PTX100576,2026-07-05 01:51:56.630281,T-41fa25d087,E2107,U100566,289.44,0
PTX100577,2025-10-11 23:20:51.335169,T-8e2a10efbd,E2050,U100442,14.34,0
PTX100578,2026-04-21 17:20:49.757698,T-41e192418e,E2003,U100172,352.25,0
PTX100579,2025-12-24 20:12:27.391664,T-91c88d41cb,E2116,U100437,8.35,0
PTX100580,2026-03-31 03:07:56.528590,T-396bdfd6db,E2063,U100436,13.45,0
PTX100581,2026-04-25 12:30:05.465393,T-9f112a4672,E2057,U100401,21.71,0
PTX100582,2025-10-17 18:29:09.066543,T-d9ca732eb8,E2035,U100315,142.11,0
PTX100583,2026-03-09 07:19:54.724892,T-b863f9faac,E2147,U100267,36.81,0
PTX100584,2026-04-21 11:13:20.826402,T-43bd0d2896,E2038,U100081,110.29,0
PTX100585,2026-06-19 04:24:35.042043,T-986baec78b,E2075,U100257,272.63,0
PTX100586,2026-01-13 01:59:16.523674,T-6b35319f76,E2070,U100476,34.74,0
PTX100587,2025-11-03 17:22:54.728609,T-df4c680701,E2065,U100540,275.0,0
PTX100588,2025-12-17 18:58:00.316750,T-f21db30e2a,E2127,U100207,291.21,0
PTX100589,2026-01-21 12:11:26.329939,T-5c7fe6fdf7,E2051,U100090,240.35,0
PTX100590,2025-10-21 14:21:44.045947,T-a417db6b24,E2111,U100161,31.94,0
PTX100591,2025-12-03 05:37:38.012035,T-a327c84e87,E2115,U100202,254.46,0
PTX100592,2026-05-22 14:25:07.477936,T-6ba4aaf977,E2008,U100363,10.99,0
PTX100593,2026-04-29 16:37:42.306857,T-3c4281a9d7,E2060,U100549,19.83,0
PTX100594,2025-10-09 10:21:28.454964,T-c49e94cbf2,E2132,U100545,115.37,0
PTX100595,2026-04-19 08:07:46.843255,T-4bb50f2510,E2027,U100030,196.63,0
PTX100596,2026-05-20 11:27:12.584848,T-337a96f895,E2088,U100126,29.93,0
PTX100597,2026-02-07 10:46:46.015315,T-c4f6a87202,E2054,U100172,235.15,0
PTX100598,2025-10-29 05:26:28.283326,T-4f0dc517e3,E2078,U100266,223.13,0
PTX100599,2026-04-07 09:14:12.480065,T-f169885a4f,E2137,U100067,64.8,0
PTX100600,2026-03-27 05:57:20.672906,T-ad3a40259b,E2004,U100219,236.73,0
PTX100601,2026-01-05 05:34:00.953668,T-ae6ea539cd,E2031,U100327,27.14,0
PTX100602,2026-02-18 14:52:04.356699,T-98f1075713,E2060,U100040,19.83,0
PTX100603,2025-09-17 07:03:46.209386,T-4e32badf35,E2129,U100302,302.62,0
PTX100604,2026-04-21 14:48:34.272454,T-6a592813ca,E2024,U100263,48.89,0
PTX100605,2026-05-05 17:12:33.547838,T-d24466e6be,E2012,U100342,111.2,0
PTX100606,2026-01-17 05:02:18.081235,T-26d5a45b94,E2006,U100386,30.52,1
